author.id,u_min,u_max,u_mean,u_std,Cat,is_retweet,Label,retweet
u4180,1,1,1,,Twitter_User,,u4180,
u4181,2095,2995,2659.33,491.65,Twitter_User,,u4181,
u4182,5,5,5,,Twitter_User,,u4182,
u4183,4,2995,1962.33,1696.81,Twitter_User,,u4183,
u4184,2,2,2,,Twitter_User,,u4184,
u4185,0,0,0,,Twitter_User,,u4185,
u4186,0,0,0,,Twitter_User,,u4186,
u4187,2995,2995,2995,,Twitter_User,,u4187,
u4188,0,0,0,,Twitter_User,,u4188,
u4189,0,435,43.85,91.95,Twitter_User,,u4189,
u419,0,0,0,,Twitter_User,,u419,
u4190,13,53,33,28.28,Twitter_User,,u4190,
u4191,10,10,10,,Twitter_User,,u4191,
u4192,0,6,3,2.45,Twitter_User,,u4192,
u4193,0,0,0,,Twitter_User,,u4193,
u4194,0,0,0,,Twitter_User,,u4194,
u4195,3263,3263,3263,,Twitter_User,,u4195,
u4196,0,1,0.5,0.71,Twitter_User,,u4196,
u4197,0,38,19,26.87,Twitter_User,,u4197,
u4198,147,147,147,,Twitter_User,,u4198,
u4199,12,12,12,,Twitter_User,,u4199,
u42,2888,2888,2888,,Twitter_User,,u42,
u420,84,84,84,,Twitter_User,,u420,
u4200,4,26,13.25,11.06,Twitter_User,,u4200,
u4201,0,0,0,0,Twitter_User,,u4201,
u4202,0,1,0.07,0.26,Twitter_User,,u4202,
u4203,0,0,0,0,Twitter_User,,u4203,u152
u4204,0,7,1,1.78,Twitter_User,,u4204,
u4205,0,0,0,,Twitter_User,,u4205,
u4206,1,1,1,,Twitter_User,,u4206,
u4207,0,0,0,0,Twitter_User,,u4207,
u4208,1,1,1,,Twitter_User,,u4208,
u4209,0,0,0,,Twitter_User,,u4209,
u421,961,961,961,,Twitter_User,,u421,
u4210,3429,3429,3429,,Twitter_User,,u4210,
u4211,0,0,0,,Twitter_User,,u4211,
u4212,90,90,90,,Twitter_User,,u4212,
u4213,0,0,0,0,Twitter_User,,u4213,
u4214,0,1,0.33,0.58,Twitter_User,,u4214,
u4215,0,0,0,,Twitter_User,,u4215,
u4216,0,0,0,0,Twitter_User,,u4216,
u4217,1,1,1,0,Twitter_User,,u4217,
u4218,0,2995,502.17,1221.25,Twitter_User,,u4218,
u4219,0,0,0,,Twitter_User,,u4219,
u422,0,0,0,0,Twitter_User,,u422,
u4220,5,5,5,,Twitter_User,,u4220,
u4221,3,5,4,1.41,Twitter_User,,u4221,
u4222,0,0,0,,Twitter_User,,u4222,
u4223,1,435,110.17,176.9,Twitter_User,,u4223,
u4224,0,0,0,,Twitter_User,,u4224,
u4225,0,8,2.67,4.62,Twitter_User,,u4225,
u4226,1,4,2.5,2.12,Twitter_User,,u4226,
u4227,0,1,0.14,0.38,Twitter_User,,u4227,
u4228,0,0,0,,Twitter_User,,u4228,
u4229,0,0,0,,Twitter_User,,u4229,
u423,1,1,1,,Twitter_User,,u423,
u4230,0,0,0,,Twitter_User,,u4230,
u4231,4,4,4,,Twitter_User,,u4231,
u4232,49,49,49,,Twitter_User,,u4232,
u4233,0,0,0,,Twitter_User,,u4233,
u4234,1,3263,502.86,1218.92,Twitter_User,,u4234,
u4235,0,0,0,,Twitter_User,,u4235,
u4236,0,2,0.4,0.89,Twitter_User,,u4236,
u4237,0,0,0,,Twitter_User,,u4237,
u4238,0,1,0.27,0.47,Twitter_User,,u4238,
u4239,375,375,375,,Twitter_User,,u4239,
u424,0,0,0,,Twitter_User,,u424,
u4240,0,0,0,,Twitter_User,,u4240,
u4241,1,2095,700,1208.11,Twitter_User,,u4241,
u4242,0,0,0,,Twitter_User,,u4242,
u4243,0,0,0,,Twitter_User,,u4243,
u4244,0,0,0,,Twitter_User,,u4244,
u4245,0,13,5,7,Twitter_User,,u4245,
u4246,36,36,36,,Twitter_User,,u4246,
u4247,6,6,6,,Twitter_User,,u4247,
u4248,3,3,3,,Twitter_User,,u4248,
u4249,329,329,329,,Twitter_User,,u4249,
u425,84,84,84,,Twitter_User,,u425,
u4250,0,0,0,0,Twitter_User,,u4250,
u4251,0,1,0.5,0.71,Twitter_User,,u4251,
u4252,0,0,0,,Twitter_User,,u4252,
u4253,2995,2995,2995,,Twitter_User,,u4253,
u4254,0,0,0,,Twitter_User,,u4254,
u4255,0,0,0,,Twitter_User,,u4255,
u4256,3,40,21.5,26.16,Twitter_User,,u4256,
u4257,0,0,0,,Twitter_User,,u4257,
u4258,63,63,63,,Twitter_User,,u4258,
u4259,0,1,0.5,0.58,Twitter_User,,u4259,
u426,0,0,0,,Twitter_User,,u426,
u4260,561,561,561,,Twitter_User,,u4260,
u4261,0,0,0,,Twitter_User,,u4261,
u4262,0,0,0,,Twitter_User,,u4262,
u4263,0,0,0,0,Twitter_User,,u4263,
u4264,1,806,403.5,569.22,Twitter_User,,u4264,
u4265,0,0,0,,Twitter_User,,u4265,
u4266,0,0,0,,Twitter_User,,u4266,
u4267,0,0,0,,Twitter_User,,u4267,
u4268,8,8,8,,Twitter_User,,u4268,
u4269,0,0,0,,Twitter_User,,u4269,
u427,2,435,218.5,306.18,Twitter_User,,u427,
u4270,0,0,0,,Twitter_User,,u4270,
u4271,1,5,3,2.83,Twitter_User,,u4271,
u4272,0,0,0,,Twitter_User,,u4272,
u4273,2095,2095,2095,,Twitter_User,,u4273,
u4274,5,5,5,,Twitter_User,,u4274,
u4275,0,0,0,,Twitter_User,,u4275,
u4276,3263,3263,3263,,Twitter_User,,u4276,
u4277,2,2,2,,Twitter_User,,u4277,
u4278,34,34,34,,Twitter_User,,u4278,
u4279,49,90,69.5,28.99,Twitter_User,,u4279,
u428,0,3263,1631.5,2307.29,Twitter_User,,u428,
u4280,0,99,24.75,49.5,Twitter_User,,u4280,
u4281,2995,2995,2995,,Twitter_User,,u4281,
u4282,0,2,0.67,1.15,Twitter_User,,u4282,
u4283,0,0,0,,Twitter_User,,u4283,
u4284,0,0,0,,Twitter_User,,u4284,
u4285,58,58,58,,Twitter_User,,u4285,
u4286,0,0,0,,Twitter_User,,u4286,
u4287,0,1,0.5,0.71,Twitter_User,,u4287,
u4288,0,0,0,,Twitter_User,,u4288,
u4289,0,0,0,0,Twitter_User,,u4289,
u429,0,0,0,,Twitter_User,,u429,
u4290,33,199,116,117.38,Twitter_User,,u4290,
u4291,0,0,0,,Twitter_User,,u4291,
u4292,0,0,0,,Twitter_User,,u4292,
u4293,0,0,0,,Twitter_User,,u4293,
u4294,0,0,0,,Twitter_User,,u4294,
u4295,0,202,59.5,96.06,Twitter_User,,u4295,
u4296,0,0,0,,Twitter_User,,u4296,
u4297,0,0,0,,Twitter_User,,u4297,
u4298,2,2,2,,Twitter_User,,u4298,
u4299,42,42,42,,Twitter_User,,u4299,
u43,0,0,0,,Twitter_User,,u43,
u430,4,4,4,,Twitter_User,,u430,
u4300,3,3,3,0,Twitter_User,,u4300,
u4301,0,0,0,,Twitter_User,,u4301,
u4302,0,0,0,0,Twitter_User,,u4302,
u4303,4,7,5.5,2.12,Twitter_User,,u4303,
u4304,0,0,0,,Twitter_User,,u4304,
u4305,0,0,0,,Twitter_User,,u4305,
u4306,0,1,0.5,0.71,Twitter_User,,u4306,
u4307,17,17,17,,Twitter_User,,u4307,
u4308,3263,3263,3263,,Twitter_User,,u4308,
u4309,0,0,0,,Twitter_User,,u4309,
u431,0,0,0,,Twitter_User,,u431,
u4310,0,0,0,,Twitter_User,,u4310,
u4311,0,0,0,,Twitter_User,,u4311,
u4312,13,13,13,,Twitter_User,,u4312,
u4313,0,0,0,,Twitter_User,,u4313,
u4314,6,6,6,,Twitter_User,,u4314,
u4315,0,7,3.5,4.95,Twitter_User,,u4315,
u4316,3,3,3,,Twitter_User,,u4316,
u4317,0,0,0,,Twitter_User,,u4317,
u4318,0,0,0,,Twitter_User,,u4318,
u4319,0,22,8,10.17,Twitter_User,,u4319,
u432,0,0,0,,Twitter_User,,u432,
u4320,0,0,0,,Twitter_User,,u4320,
u4321,0,7,3.5,4.95,Twitter_User,,u4321,
u4322,0,0,0,,Twitter_User,,u4322,
u4323,1,13,7,8.49,Twitter_User,,u4323,
u4324,2095,2095,2095,,Twitter_User,,u4324,
u4325,0,0,0,0,Twitter_User,,u4325,
u4326,4,4,4,,Twitter_User,,u4326,
u4327,0,0,0,,Twitter_User,,u4327,
u4328,1,90,28.2,35.46,Twitter_User,,u4328,
u4329,2,70,28,32.04,Twitter_User,,u4329,
u433,2095,2095,2095,,Twitter_User,,u433,
u4330,0,4,2,2.83,Twitter_User,,u4330,
u4331,0,43,8.6,19.23,Twitter_User,,u4331,
u4332,0,0,0,,Twitter_User,,u4332,
u4333,42,42,42,,Twitter_User,,u4333,
u4334,0,0,0,,Twitter_User,,u4334,
u4335,0,0,0,,Twitter_User,,u4335,
u4336,0,0,0,,Twitter_User,,u4336,
u4337,0,0,0,,Twitter_User,,u4337,
u4338,0,0,0,,Twitter_User,,u4338,
u4339,0,0,0,,Twitter_User,,u4339,
u434,9,9,9,,Twitter_User,,u434,
u4340,0,1,0.5,0.71,Twitter_User,,u4340,
u4341,40,40,40,,Twitter_User,,u4341,
u4342,0,0,0,0,Twitter_User,,u4342,
u4343,0,0,0,,Twitter_User,,u4343,
u4344,0,0,0,,Twitter_User,,u4344,
u4345,1,1,1,,Twitter_User,,u4345,
u4346,6,6,6,,Twitter_User,,u4346,
u4347,0,0,0,,Twitter_User,,u4347,
u4348,1,1,1,,Twitter_User,,u4348,
u4349,2995,2995,2995,,Twitter_User,,u4349,
u435,0,0,0,,Twitter_User,,u435,
u4350,0,0,0,,Twitter_User,,u4350,
u4351,17,17,17,,Twitter_User,,u4351,
u4352,0,0,0,,Twitter_User,,u4352,
u4353,0,0,0,,Twitter_User,,u4353,
u4354,3263,3263,3263,,Twitter_User,,u4354,
u4355,2888,2888,2888,,Twitter_User,,u4355,
u4356,3429,3429,3429,,Twitter_User,,u4356,
u4357,0,2095,1047.5,1481.39,Twitter_User,,u4357,
u4358,0,0,0,,Twitter_User,,u4358,
u4359,0,0,0,,Twitter_User,,u4359,
u436,2888,2888,2888,,Twitter_User,,u436,
u4360,0,7,1.75,3.5,Twitter_User,,u4360,
u4361,1,1,1,,Twitter_User,,u4361,
u4362,1,169,6.85,18.25,Twitter_User,,u4362,
u4363,2995,2995,2995,,Twitter_User,,u4363,
u4364,875,3263,2069,1688.57,Twitter_User,,u4364,
u4365,40,40,40,,Twitter_User,,u4365,
u4366,1,1,1,,Twitter_User,,u4366,
u4367,728,728,728,,Twitter_User,,u4367,
u4368,0,0,0,,Twitter_User,,u4368,
u4369,0,0,0,,Twitter_User,,u4369,
u437,119,119,119,,Twitter_User,,u437,
u4370,28,28,28,,Twitter_User,,u4370,
u4371,0,0,0,,Twitter_User,,u4371,
u4372,0,0,0,,Twitter_User,,u4372,
u4373,0,0,0,,Twitter_User,,u4373,
u4374,0,0,0,0,Twitter_User,,u4374,
u4375,2888,2888,2888,,Twitter_User,,u4375,
u4376,0,0,0,,Twitter_User,,u4376,
u4377,107,107,107,,Twitter_User,,u4377,
u4378,961,961,961,,Twitter_User,,u4378,
u4379,0,45,13.46,14.62,Twitter_User,,u4379,
u438,0,0,0,,Twitter_User,,u438,
u4380,156,156,156,,Twitter_User,,u4380,
u4381,0,0,0,,Twitter_User,,u4381,
u4382,1,2,1.5,0.71,Twitter_User,,u4382,
u4383,0,60,30,42.43,Twitter_User,,u4383,
u4384,4,2995,304.92,855.5,Twitter_User,,u4384,
u4385,0,0,0,,Twitter_User,,u4385,
u4386,3263,3263,3263,,Twitter_User,,u4386,
u4387,1,1,1,,Twitter_User,,u4387,
u4388,961,3263,2112,1627.76,Twitter_User,,u4388,
u4389,999,999,999,,Twitter_User,,u4389,
u439,34,34,34,,Twitter_User,,u439,
u4390,999,999,999,,Twitter_User,,u4390,
u4391,7,806,176.71,286.04,Twitter_User,,u4391,
u4392,83,83,83,,Twitter_User,,u4392,
u4393,0,42,5.56,13.75,Twitter_User,,u4393,
u4394,1,1,1,,Twitter_User,,u4394,
u4395,49,49,49,,Twitter_User,,u4395,
u4396,4,4,4,,Twitter_User,,u4396,
u4397,0,0,0,,Twitter_User,,u4397,
u4398,1,1,1,,Twitter_User,,u4398,
u4399,0,1,0.11,0.33,Twitter_User,,u4399,
u44,0,0,0,,Twitter_User,,u44,
u440,1,22,11.5,14.85,Twitter_User,,u440,
u4400,806,806,806,,Twitter_User,,u4400,
u4401,0,4,0.83,1.6,Twitter_User,,u4401,
u4402,99,100,99.5,0.71,Twitter_User,,u4402,
u4403,0,0,0,0,Twitter_User,,u4403,
u4404,0,0,0,0,Twitter_User,,u4404,
u4405,0,0,0,,Twitter_User,,u4405,
u4406,0,40,8.85,14.33,Twitter_User,,u4406,
u4407,0,119,24.17,47.4,Twitter_User,,u4407,
u4408,4,2995,1032.33,1700.37,Twitter_User,,u4408,
u4409,2995,2995,2995,,Twitter_User,,u4409,
u441,0,4,1.33,2.31,Twitter_User,,u441,
u4410,8,15,11.5,4.95,Twitter_User,,u4410,
u4411,8,26,15.33,9.45,Twitter_User,,u4411,
u4412,0,0,0,0,Twitter_User,,u4412,
u4413,0,0,0,,Twitter_User,,u4413,
u4414,0,0,0,,Twitter_User,,u4414,
u4415,0,0,0,,Twitter_User,,u4415,
u4416,93,93,93,,Twitter_User,,u4416,
u4417,0,0,0,,Twitter_User,,u4417,
u4418,1,1,1,,Twitter_User,,u4418,
u4419,0,0,0,,Twitter_User,,u4419,
u442,0,0,0,,Twitter_User,,u442,
u4420,231,231,231,,Twitter_User,,u4420,
u4421,0,0,0,,Twitter_User,,u4421,
u4422,0,0,0,,Twitter_User,,u4422,
u4423,0,0,0,,Twitter_User,,u4423,
u4424,3,3,3,,Twitter_User,,u4424,
u4425,57,57,57,,Twitter_User,,u4425,
u4426,0,0,0,,Twitter_User,,u4426,
u4427,0,0,0,,Twitter_User,,u4427,
u4428,0,0,0,,Twitter_User,,u4428,
u4429,21,21,21,,Twitter_User,,u4429,
u443,0,1,0.5,0.71,Twitter_User,,u443,
u4430,1,1,1,,Twitter_User,,u4430,
u4431,29,999,514,685.89,Twitter_User,,u4431,
u4432,999,999,999,,Twitter_User,,u4432,
u4433,375,375,375,,Twitter_User,,u4433,
u4434,4,4,4,,Twitter_User,,u4434,
u4435,1,1,1,,Twitter_User,,u4435,
u4436,0,2,0.17,0.51,Twitter_User,,u4436,
u4437,2888,2888,2888,,Twitter_User,,u4437,
u4438,66,66,66,,Twitter_User,,u4438,
u4439,0,435,36.33,125.55,Twitter_User,,u4439,
u444,8,8,8,,Twitter_User,,u444,
u4440,0,0,0,,Twitter_User,,u4440,
u4441,0,0,0,0,Twitter_User,,u4441,
u4442,1,1,1,,Twitter_User,,u4442,
u4443,0,0,0,0,Twitter_User,,u4443,
u4444,5,5,5,,Twitter_User,,u4444,
u4445,1,202,41.36,65.1,Twitter_User,,u4445,
u4446,0,0,0,,Twitter_User,,u4446,
u4447,2095,2095,2095,,Twitter_User,,u4447,
u4448,3429,3429,3429,,Twitter_User,,u4448,
u4449,961,961,961,,Twitter_User,,u4449,
u445,1,1,1,,Twitter_User,,u445,
u4450,0,0,0,,Twitter_User,,u4450,
u4451,152,2888,1520,1934.64,Twitter_User,,u4451,
u4452,404,404,404,,Twitter_User,,u4452,
u4453,0,12,0.54,1.65,Twitter_User,,u4453,
u4454,2888,3429,3158.5,382.54,Twitter_User,,u4454,
u4455,1,1,1,,Twitter_User,,u4455,
u4456,0,0,0,,Twitter_User,,u4456,
u4457,22,125,73.5,72.83,Twitter_User,,u4457,
u4458,0,0,0,,Twitter_User,,u4458,
u4459,0,0,0,,Twitter_User,,u4459,
u446,4,4,4,,Twitter_User,,u446,
u4460,2,53,27.5,36.06,Twitter_User,,u4460,
u4461,2,2,2,,Twitter_User,,u4461,
u4462,2,2,2,,Twitter_User,,u4462,
u4463,0,0,0,,Twitter_User,,u4463,
u4464,0,0,0,,Twitter_User,,u4464,
u4465,0,0,0,,Twitter_User,,u4465,
u4466,0,0,0,0,Twitter_User,,u4466,
u4467,15,15,15,,Twitter_User,,u4467,
u4468,0,0,0,,Twitter_User,,u4468,
u4469,3263,3263,3263,,Twitter_User,,u4469,
u447,5,5,5,,Twitter_User,,u447,
u4470,0,0,0,,Twitter_User,,u4470,
u4471,999,999,999,,Twitter_User,,u4471,
u4472,0,0,0,,Twitter_User,,u4472,
u4473,15,15,15,,Twitter_User,,u4473,
u4474,0,1,0.5,0.71,Twitter_User,,u4474,
u4475,0,1,0.25,0.5,Twitter_User,,u4475,
u4476,10,10,10,,Twitter_User,,u4476,
u4477,961,961,961,,Twitter_User,,u4477,
u4478,0,0,0,,Twitter_User,,u4478,
u4479,40,40,40,,Twitter_User,,u4479,
u448,2888,2888,2888,,Twitter_User,,u448,
u4480,435,435,435,,Twitter_User,,u4480,
u4481,2995,2995,2995,,Twitter_User,,u4481,
u4482,43,43,43,,Twitter_User,,u4482,
u4483,10,10,10,,Twitter_User,,u4483,
u4484,2995,2995,2995,,Twitter_User,,u4484,
u4485,961,3263,2112,1627.76,Twitter_User,,u4485,
u4486,0,0,0,,Twitter_User,,u4486,
u4487,1,1,1,,Twitter_User,,u4487,
u4488,999,999,999,,Twitter_User,,u4488,
u4489,1,1,1,,Twitter_User,,u4489,
u449,0,0,0,,Twitter_User,,u449,
u4490,17,17,17,,Twitter_User,,u4490,
u4491,133,133,133,,Twitter_User,,u4491,
u4492,4,15,8.67,5.69,Twitter_User,,u4492,
u4493,728,728,728,,Twitter_User,,u4493,
u4494,0,0,0,,Twitter_User,,u4494,
u4495,0,0,0,,Twitter_User,,u4495,
u4496,0,435,64.29,163.48,Twitter_User,,u4496,
u4497,561,561,561,,Twitter_User,,u4497,
u4498,3,6,4.5,2.12,Twitter_User,,u4498,
u4499,0,0,0,,Twitter_User,,u4499,
u45,2,2,2,,Twitter_User,,u45,
u450,0,0,0,,Twitter_User,,u450,
u4500,0,0,0,,Twitter_User,,u4500,
u4501,0,0,0,,Twitter_User,,u4501,
u4502,1,1,1,,Twitter_User,,u4502,
u4503,98,98,98,,Twitter_User,,u4503,
u4504,0,0,0,,Twitter_User,,u4504,
u4505,0,0,0,,Twitter_User,,u4505,
u4506,404,404,404,,Twitter_User,,u4506,
u4507,0,0,0,,Twitter_User,,u4507,
u4508,4,4,4,,Twitter_User,,u4508,
u4509,84,84,84,,Twitter_User,,u4509,
u451,84,84,84,,Twitter_User,,u451,
u4510,27,27,27,,Twitter_User,,u4510,
u4511,0,0,0,0,Twitter_User,,u4511,
u4512,435,435,435,,Twitter_User,,u4512,
u4513,93,93,93,,Twitter_User,,u4513,
u4514,219,219,219,,Twitter_User,,u4514,
u4515,728,728,728,,Twitter_User,,u4515,
u4516,0,0,0,,Twitter_User,,u4516,
u4517,0,0,0,,Twitter_User,,u4517,
u4518,0,0,0,,Twitter_User,,u4518,
u4519,0,0,0,,Twitter_User,,u4519,
u452,2888,2888,2888,,Twitter_User,,u452,
u4520,0,0,0,,Twitter_User,,u4520,
u4521,0,0,0,,Twitter_User,,u4521,
u4522,2095,2095,2095,,Twitter_User,,u4522,
u4523,0,0,0,,Twitter_User,,u4523,
u4524,1,1,1,,Twitter_User,,u4524,
u4525,0,2,1,1,Twitter_User,,u4525,
u4526,0,0,0,,Twitter_User,,u4526,
u4527,0,0,0,0,Twitter_User,,u4527,
u4528,2095,2995,2545,636.4,Twitter_User,,u4528,
u4529,0,0,0,,Twitter_User,,u4529,
u453,16,16,16,,Twitter_User,,u453,
u4530,8,8,8,,Twitter_User,,u4530,
u4531,3,23,13,14.14,Twitter_User,,u4531,
u4532,999,999,999,,Twitter_User,,u4532,
u4533,11,105,58,66.47,Twitter_User,,u4533,
u4534,1,1,1,,Twitter_User,,u4534,
u4535,2995,2995,2995,,Twitter_User,,u4535,
u4536,4,99,40.33,51.29,Twitter_User,,u4536,
u4537,0,0,0,0,Twitter_User,,u4537,
u4538,107,107,107,,Twitter_User,,u4538,
u4539,728,728,728,,Twitter_User,,u4539,
u454,0,0,0,,Twitter_User,,u454,
u4540,1,1,1,,Twitter_User,,u4540,
u4541,2995,2995,2995,,Twitter_User,,u4541,
u4542,0,2995,1696.67,1536.72,Twitter_User,,u4542,
u4543,0,0,0,0,Twitter_User,,u4543,
u4544,0,0,0,,Twitter_User,,u4544,
u4545,3,3,3,,Twitter_User,,u4545,
u4546,875,875,875,,Twitter_User,,u4546,
u4547,3263,3263,3263,,Twitter_User,,u4547,
u4548,2995,2995,2995,,Twitter_User,,u4548,
u4549,0,2888,172.1,640.5,Twitter_User,,u4549,
u455,2995,2995,2995,,Twitter_User,,u455,
u4550,0,0,0,,Twitter_User,,u4550,
u4551,0,0,0,0,Twitter_User,,u4551,
u4552,0,0,0,,Twitter_User,,u4552,
u4553,0,0,0,,Twitter_User,,u4553,
u4554,2,6,4,2.83,Twitter_User,,u4554,
u4555,15,15,15,,Twitter_User,,u4555,
u4556,0,0,0,,Twitter_User,,u4556,
u4557,0,0,0,,Twitter_User,,u4557,
u4558,0,2995,450.61,1030.46,Twitter_User,,u4558,
u4559,999,999,999,,Twitter_User,,u4559,
u456,0,0,0,,Twitter_User,,u456,
u4560,0,0,0,,Twitter_User,,u4560,
u4561,16,16,16,,Twitter_User,,u4561,
u4562,2888,2888,2888,,Twitter_User,,u4562,
u4563,125,125,125,,Twitter_User,,u4563,
u4564,0,0,0,0,Twitter_User,,u4564,
u4565,0,0,0,,Twitter_User,,u4565,
u4566,0,0,0,,Twitter_User,,u4566,
u4567,0,0,0,,Twitter_User,,u4567,
u4568,79,79,79,,Twitter_User,,u4568,
u4569,1,1,1,,Twitter_User,,u4569,
u457,0,0,0,,Twitter_User,,u457,
u4570,0,26,8.25,12.12,Twitter_User,,u4570,
u4571,7,7,7,,Twitter_User,,u4571,
u4572,1,1,1,,Twitter_User,,u4572,
u4573,0,0,0,,Twitter_User,,u4573,
u4574,49,49,49,,Twitter_User,,u4574,
u4575,0,0,0,,Twitter_User,,u4575,
u4576,1,1,1,,Twitter_User,,u4576,
u4577,0,1,0.33,0.58,Twitter_User,,u4577,
u4578,0,0,0,0,Twitter_User,,u4578,
u4579,2888,2888,2888,,Twitter_User,,u4579,
u458,0,0,0,,Twitter_User,,u458,
u4580,0,0,0,,Twitter_User,,u4580,
u4581,21,21,21,,Twitter_User,,u4581,
u4582,1,1,1,,Twitter_User,,u4582,
u4583,0,0,0,,Twitter_User,,u4583,
u4584,1,1,1,,Twitter_User,,u4584,
u4585,0,0,0,,Twitter_User,,u4585,
u4586,0,38,13.67,21.13,Twitter_User,,u4586,
u4587,38,38,38,,Twitter_User,,u4587,
u4588,36,88,62,36.77,Twitter_User,,u4588,
u4589,2095,2095,2095,,Twitter_User,,u4589,
u459,0,0,0,,Twitter_User,,u459,
u4590,0,0,0,,Twitter_User,,u4590,
u4591,0,0,0,,Twitter_User,,u4591,
u4592,1,1,1,,Twitter_User,,u4592,
u4593,0,0,0,,Twitter_User,,u4593,
u4594,2888,2888,2888,,Twitter_User,,u4594,
u4595,2888,2888,2888,,Twitter_User,,u4595,
u4596,0,0,0,,Twitter_User,,u4596,
u4597,0,0,0,,Twitter_User,,u4597,
u4598,0,0,0,,Twitter_User,,u4598,
u4599,0,202,69.2,86.03,Twitter_User,,u4599,
u46,0,0,0,0,Twitter_User,,u46,
u460,0,0,0,,Twitter_User,,u460,
u4600,1,5,3,2.83,Twitter_User,,u4600,
u4601,0,0,0,,Twitter_User,,u4601,
u4602,11,11,11,,Twitter_User,,u4602,
u4603,0,0,0,,Twitter_User,,u4603,
u4604,0,0,0,0,Twitter_User,,u4604,
u4605,202,202,202,,Twitter_User,,u4605,
u4606,0,0,0,0,Twitter_User,,u4606,
u4607,999,999,999,,Twitter_User,,u4607,
u4608,0,0,0,,Twitter_User,,u4608,
u4609,0,0,0,0,Twitter_User,,u4609,
u461,2,2095,1048.5,1479.97,Twitter_User,,u461,
u4610,2,2,2,,Twitter_User,,u4610,
u4611,0,0,0,,Twitter_User,,u4611,
u4612,0,0,0,,Twitter_User,,u4612,
u4613,0,9,1.05,2.01,Twitter_User,,u4613,
u4614,0,0,0,,Twitter_User,,u4614,
u4615,3,4,3.33,0.58,Twitter_User,,u4615,
u4616,2095,2095,2095,,Twitter_User,,u4616,
u4617,1,1,1,,Twitter_User,,u4617,
u4618,8,8,8,,Twitter_User,,u4618,
u4619,3263,3263,3263,,Twitter_User,,u4619,
u462,0,0,0,,Twitter_User,,u462,
u4620,5,5,5,,Twitter_User,,u4620,
u4621,2,2,2,0,Twitter_User,,u4621,
u4622,999,999,999,,Twitter_User,,u4622,
u4623,257,257,257,,Twitter_User,,u4623,
u4624,3429,3429,3429,,Twitter_User,,u4624,
u4625,0,0,0,,Twitter_User,,u4625,
u4626,875,875,875,,Twitter_User,,u4626,
u4627,0,0,0,,Twitter_User,,u4627,
u4628,0,0,0,,Twitter_User,,u4628,
u4629,0,0,0,,Twitter_User,,u4629,
u463,0,0,0,,Twitter_User,,u463,
u4630,0,0,0,,Twitter_User,,u4630,
u4631,0,0,0,,Twitter_User,,u4631,
u4632,0,0,0,,Twitter_User,,u4632,
u4633,1,1,1,,Twitter_User,,u4633,
u4634,0,0,0,,Twitter_User,,u4634,
u4635,0,0,0,0,Twitter_User,,u4635,
u4636,99,125,112,18.38,Twitter_User,,u4636,
u4637,961,961,961,,Twitter_User,,u4637,
u4638,0,15,1.67,5,Twitter_User,,u4638,
u4639,0,0,0,,Twitter_User,,u4639,
u464,0,0,0,,Twitter_User,,u464,
u4640,3263,3263,3263,,Twitter_User,,u4640,
u4641,22,22,22,,Twitter_User,,u4641,
u4642,30,30,30,,Twitter_User,,u4642,
u4643,961,961,961,,Twitter_User,,u4643,
u4644,1,435,24.44,73.61,Twitter_User,,u4644,
u4645,0,0,0,0,Twitter_User,,u4645,
u4646,0,0,0,0,Twitter_User,,u4646,
u4647,3,2995,1523,1301.15,Twitter_User,,u4647,
u4648,0,0,0,,Twitter_User,,u4648,
u4649,37,37,37,,Twitter_User,,u4649,
u465,0,0,0,,Twitter_User,,u465,
u4650,0,0,0,,Twitter_User,,u4650,
u4651,0,0,0,,Twitter_User,,u4651,
u4652,100,100,100,,Twitter_User,,u4652,
u4653,0,0,0,,Twitter_User,,u4653,
u4654,2995,2995,2995,,Twitter_User,,u4654,
u4655,2,2,2,0,Twitter_User,,u4655,
u4656,53,53,53,,Twitter_User,,u4656,
u4657,0,0,0,,Twitter_User,,u4657,
u4658,3,3,3,,Twitter_User,,u4658,
u4659,0,0,0,,Twitter_User,,u4659,
u466,0,2995,1961,1699.12,Twitter_User,,u466,
u4660,0,0,0,,Twitter_User,,u4660,
u4661,0,0,0,0,Twitter_User,,u4661,
u4662,0,1,0.5,0.71,Twitter_User,,u4662,
u4663,22,40,31,12.73,Twitter_User,,u4663,
u4664,0,0,0,,Twitter_User,,u4664,
u4665,0,32,6.64,10.49,Twitter_User,,u4665,
u4666,0,0,0,,Twitter_User,,u4666,
u4667,2995,2995,2995,,Twitter_User,,u4667,
u4668,0,0,0,,Twitter_User,,u4668,
u4669,3429,3429,3429,,Twitter_User,,u4669,
u467,3263,3263,3263,,Twitter_User,,u467,
u4670,0,2995,254.36,793.05,Twitter_User,,u4670,
u4671,133,133,133,,Twitter_User,,u4671,
u4672,3263,3263,3263,,Twitter_User,,u4672,
u4673,0,0,0,,Twitter_User,,u4673,
u4674,39,39,39,,Twitter_User,,u4674,
u4675,29,435,232,287.09,Twitter_User,,u4675,
u4676,435,435,435,,Twitter_User,,u4676,
u4677,0,0,0,,Twitter_User,,u4677,
u4678,0,0,0,,Twitter_User,,u4678,
u4679,0,6,1.28,1.77,Twitter_User,,u4679,
u468,1,1,1,,Twitter_User,,u468,
